Tenant_ID,Property_ID,Deal_ID,Tenant_Name,Asset_Type,Lease_Type,Lease_Start,Lease_End,Rent_PSF,Square_Feet,Annual_Rent,Expense_Reimb_PSF,Escalation_Rate
HRE-2024-296-P6-T3,HRE-2024-296-P6,HRE-2024-296,Baldwin Group BioTech,Life Science,NNN,2024-02-04,2028-02-03,76.32,985,75199.11,10.48,0.03
HRE-2024-296-P6-T4,HRE-2024-296-P6,HRE-2024-296,Hughes-Smith BioTech,Life Science,NNN,2023-05-23,2028-05-21,70.99,782,55584.13,6.04,0.03
HRE-2024-296-P7-T1,HRE-2024-296-P7,HRE-2024-296,"Miller, Luna and Wallace BioTech",Life Science,NNN,2023-03-05,2026-03-04,49.34,6360,313798.04,6.02,0.03
HRE-2024-296-P7-T2,HRE-2024-296-P7,HRE-2024-296,Lara-Roberts BioTech,Life Science,NNN,2024-07-01,2030-06-30,47.49,500,20465.12,5.46,0.03
HRE-2024-297-P1-T1,HRE-2024-297-P1,HRE-2024-297,Houston PLC Practices,Medical Office,NNN,2023-11-26,2043-11-21,20.12,1980,39840.16,2.17,0.025
HRE-2024-297-P1-T2,HRE-2024-297-P1,HRE-2024-297,Thomas LLC Practices,Medical Office,NNN,2024-08-03,2038-07-31,27.71,500,4632.32,2.72,0.025
HRE-2024-297-P1-T3,HRE-2024-297-P1,HRE-2024-297,Mcneil-Fox Practices,Medical Office,NNN,2024-07-08,2043-07-04,26.34,500,3485.4,3.03,0.025
HRE-2024-297-P1-T4,HRE-2024-297-P1,HRE-2024-297,Jones-Choi Practices,Medical Office,NNN,2024-04-13,2039-04-10,27.81,845,23501.15,4.12,0.025
HRE-2024-297-P1-T5,HRE-2024-297-P1,HRE-2024-297,Davis-Ortiz Practices,Medical Office,NNN,2024-08-04,2036-08-01,21.12,4203,88767.65,2.48,0.025
HRE-2024-297-P1-T6,HRE-2024-297-P1,HRE-2024-297,Perry-Peters Practices,Medical Office,NNN,2025-07-23,2045-07-18,23.83,2980,71048.71,2.16,0.025
HRE-2024-297-P1-T7,HRE-2024-297-P1,HRE-2024-297,"Bradley, Melendez and Gonzalez Practices",Medical Office,NNN,2025-01-21,2044-01-17,23.37,3841,89774.87,2.19,0.025
HRE-2024-297-P1-T8,HRE-2024-297-P1,HRE-2024-297,Roberts-Henry Practices,Medical Office,NNN,2024-07-24,2041-07-20,28.13,1495,42071.78,2.35,0.025
HRE-2024-297-P1-T9,HRE-2024-297-P1,HRE-2024-297,Davenport-Torres Practices,Medical Office,NNN,2024-05-29,2035-05-27,22.82,1468,33515.16,2.56,0.025
HRE-2024-297-P1-T10,HRE-2024-297-P1,HRE-2024-297,"Singh, Walker and Moody Practices",Medical Office,NNN,2023-11-10,2042-11-05,20.5,500,9215.43,2.17,0.025
HRE-2024-297-P2-T1,HRE-2024-297-P2,HRE-2024-297,"Kennedy, Valdez and Stafford Practices",Medical Office,NNN,2025-06-20,2044-06-15,26.36,582,15361.59,2.77,0.025
HRE-2024-297-P2-T2,HRE-2024-297-P2,HRE-2024-297,White-Knox Practices,Medical Office,NNN,2025-01-31,2041-01-27,20.37,1079,21981.15,1.88,0.025
HRE-2024-297-P2-T3,HRE-2024-297-P2,HRE-2024-297,"Sanchez, Wilson and Ramirez Practices",Medical Office,NNN,2023-09-29,2035-09-26,25.35,500,3582.74,2.28,0.025
HRE-2024-297-P2-T4,HRE-2024-297-P2,HRE-2024-297,George LLC Practices,Medical Office,NNN,2024-10-24,2038-10-21,24.93,500,9625.38,3.69,0.025
HRE-2024-297-P2-T5,HRE-2024-297-P2,HRE-2024-297,"Castillo, Graham and Scott Practices",Medical Office,NNN,2023-09-23,2036-09-19,26.89,1309,35214.3,3.7,0.025
HRE-2024-297-P2-T6,HRE-2024-297-P2,HRE-2024-297,"Alvarez, Benson and Wilson Practices",Medical Office,NNN,2025-07-26,2035-07-24,25.69,2000,51382.36,2.64,0.025
HRE-2024-297-P2-T7,HRE-2024-297-P2,HRE-2024-297,"Quinn, Smith and Green Practices",Medical Office,NNN,2023-10-02,2042-09-27,20.38,12135,247366.16,2.54,0.025
HRE-2024-297-P3-T1,HRE-2024-297-P3,HRE-2024-297,"Taylor, Martin and Nelson Practices",Medical Office,NNN,2024-07-26,2035-07-24,27.22,5183,141062.74,4.02,0.025
HRE-2024-297-P3-T2,HRE-2024-297-P3,HRE-2024-297,Fields-Friedman Practices,Medical Office,NNN,2025-01-18,2044-01-14,27.94,1920,53655.74,4.18,0.025
HRE-2024-297-P3-T3,HRE-2024-297-P3,HRE-2024-297,Roberts PLC Practices,Medical Office,NNN,2025-02-05,2043-02-01,26.16,1090,28521.83,3.36,0.025
HRE-2024-297-P3-T4,HRE-2024-297-P3,HRE-2024-297,"Mayer, Palmer and Miranda Practices",Medical Office,NNN,2024-06-15,2043-06-11,20.49,2573,52731.92,1.95,0.025
HRE-2024-297-P3-T5,HRE-2024-297-P3,HRE-2024-297,Duran PLC Practices,Medical Office,NNN,2023-09-09,2037-09-05,29.35,2736,80324.5,3.76,0.025
HRE-2024-297-P3-T6,HRE-2024-297-P3,HRE-2024-297,Stephens LLC Practices,Medical Office,NNN,2023-11-25,2041-11-20,21.86,500,6568.46,1.82,0.025
HRE-2024-297-P3-T7,HRE-2024-297-P3,HRE-2024-297,"Marsh, Nelson and Wolfe Practices",Medical Office,NNN,2023-11-18,2035-11-15,23.99,1146,27509.54,2.4,0.025
HRE-2024-297-P4-T1,HRE-2024-297-P4,HRE-2024-297,Morrow-Smith Practices,Medical Office,NNN,2025-09-24,2038-09-21,20.97,7343,154011.38,2.72,0.025
HRE-2024-297-P4-T2,HRE-2024-297-P4,HRE-2024-297,"Campbell, Maxwell and Jenkins Practices",Medical Office,NNN,2024-12-22,2043-12-18,22.21,1833,40723.06,2.91,0.025
HRE-2024-297-P4-T3,HRE-2024-297-P4,HRE-2024-297,Garcia and Sons Practices,Medical Office,NNN,2024-02-18,2041-02-13,26.09,2734,71342.61,2.86,0.025
HRE-2024-297-P4-T4,HRE-2024-297-P4,HRE-2024-297,"Walker, Lopez and Prince Practices",Medical Office,NNN,2024-09-09,2042-09-05,25.95,2871,74524.74,2.94,0.025
HRE-2024-297-P4-T5,HRE-2024-297-P4,HRE-2024-297,"Norris, Cisneros and Mathis Practices",Medical Office,NNN,2024-10-29,2039-10-26,25.58,670,17149.53,2.62,0.025
HRE-2024-297-P4-T6,HRE-2024-297-P4,HRE-2024-297,"Arnold, Avila and Wilson Practices",Medical Office,NNN,2024-06-26,2036-06-23,28.23,1340,37825.82,3.95,0.025
HRE-2024-297-P4-T7,HRE-2024-297-P4,HRE-2024-297,Moon-Wilson Practices,Medical Office,NNN,2023-10-29,2041-10-24,24.99,1370,34247.26,2.3,0.025
HRE-2024-297-P4-T8,HRE-2024-297-P4,HRE-2024-297,Mclean Group Practices,Medical Office,NNN,2025-09-09,2041-09-05,23.9,500,2232.44,3.02,0.025
HRE-2024-297-P5-T1,HRE-2024-297-P5,HRE-2024-297,Montoya PLC Practices,Medical Office,NNN,2025-09-12,2042-09-08,24.51,500,1824.38,2.23,0.025
HRE-2024-297-P5-T2,HRE-2024-297-P5,HRE-2024-297,"Gallagher, Peterson and Mckinney Practices",Medical Office,NNN,2024-10-17,2043-10-13,25.85,5135,132753.54,3.09,0.025
HRE-2024-297-P5-T3,HRE-2024-297-P5,HRE-2024-297,Garner Inc Practices,Medical Office,NNN,2023-09-04,2033-09-01,24.15,983,23759.16,3.58,0.025
HRE-2024-297-P5-T4,HRE-2024-297-P5,HRE-2024-297,Anderson Ltd Practices,Medical Office,NNN,2025-02-14,2042-02-10,25.56,2127,54381.19,2.72,0.025
HRE-2024-297-P5-T5,HRE-2024-297-P5,HRE-2024-297,Watts LLC Practices,Medical Office,NNN,2024-01-30,2040-01-26,25.38,1041,26435.84,3.72,0.025
HRE-2024-297-P5-T6,HRE-2024-297-P5,HRE-2024-297,Clark Inc Practices,Medical Office,NNN,2025-03-03,2041-02-27,21.23,9910,210439.88,2.01,0.025
HRE-2024-297-P5-T7,HRE-2024-297-P5,HRE-2024-297,Vazquez-Bowers Practices,Medical Office,NNN,2025-04-13,2039-04-10,21.11,1059,22360.78,2.97,0.025
HRE-2024-297-P5-T8,HRE-2024-297-P5,HRE-2024-297,Smith Group Practices,Medical Office,NNN,2024-03-28,2040-03-24,27.67,1511,41831.54,3.0,0.025
HRE-2024-297-P6-T1,HRE-2024-297-P6,HRE-2024-297,Mcguire PLC Practices,Medical Office,NNN,2024-09-06,2042-09-02,25.02,8561,214241.22,2.4,0.025
HRE-2024-297-P6-T2,HRE-2024-297-P6,HRE-2024-297,"Brown, Wilson and King Practices",Medical Office,NNN,2024-12-23,2041-12-19,24.04,7975,191719.42,3.31,0.025
HRE-2024-297-P6-T3,HRE-2024-297-P6,HRE-2024-297,Turner Inc Practices,Medical Office,NNN,2024-08-29,2036-08-26,24.49,873,21400.72,2.45,0.025
HRE-2024-297-P6-T4,HRE-2024-297-P6,HRE-2024-297,Patton PLC Practices,Medical Office,NNN,2023-08-23,2038-08-19,25.33,6658,168647.77,2.85,0.025
HRE-2024-297-P6-T5,HRE-2024-297-P6,HRE-2024-297,Matthews and Sons Practices,Medical Office,NNN,2024-09-15,2035-09-13,21.72,2931,63690.39,2.62,0.025
HRE-2024-297-P6-T6,HRE-2024-297-P6,HRE-2024-297,Lambert Inc Practices,Medical Office,NNN,2024-08-18,2040-08-14,24.18,2835,68556.08,2.25,0.025
HRE-2024-297-P6-T7,HRE-2024-297-P6,HRE-2024-297,Thomas Ltd Practices,Medical Office,NNN,2025-05-24,2038-05-21,20.29,733,14889.72,2.49,0.025
HRE-2024-297-P6-T8,HRE-2024-297-P6,HRE-2024-297,Rush-Bailey Practices,Medical Office,NNN,2024-02-07,2035-02-04,25.03,500,8733.62,3.0,0.025
HRE-2024-297-P7-T1,HRE-2024-297-P7,HRE-2024-297,"Austin, Wagner and Jones Practices",Medical Office,NNN,2023-12-13,2042-12-08,20.23,1415,28625.76,2.17,0.025
HRE-2024-297-P7-T2,HRE-2024-297-P7,HRE-2024-297,"Hines, Rice and Baldwin Practices",Medical Office,NNN,2025-04-30,2038-04-27,25.11,600,15087.59,2.81,0.025
HRE-2024-297-P7-T3,HRE-2024-297-P7,HRE-2024-297,Jackson-Webster Practices,Medical Office,NNN,2025-04-16,2038-04-13,27.23,500,12627.2,3.08,0.025
HRE-2024-297-P7-T4,HRE-2024-297-P7,HRE-2024-297,Beltran Inc Practices,Medical Office,NNN,2024-11-16,2037-11-13,27.13,1059,28752.94,2.42,0.025
HRE-2024-297-P7-T5,HRE-2024-297-P7,HRE-2024-297,Knapp Ltd Practices,Medical Office,NNN,2025-03-15,2035-03-13,20.65,1544,31894.09,2.49,0.025
HRE-2024-297-P7-T6,HRE-2024-297-P7,HRE-2024-297,Richardson-Lawrence Practices,Medical Office,NNN,2024-02-03,2044-01-29,24.59,500,3805.56,2.73,0.025
HRE-2024-297-P7-T7,HRE-2024-297-P7,HRE-2024-297,Nunez-Rodriguez Practices,Medical Office,NNN,2024-06-27,2036-06-24,22.42,924,20719.19,2.58,0.025
HRE-2024-297-P7-T8,HRE-2024-297-P7,HRE-2024-297,Zavala-Coleman Practices,Medical Office,NNN,2024-11-07,2043-11-03,21.11,500,3198.2,2.98,0.025
HRE-2024-297-P8-T1,HRE-2024-297-P8,HRE-2024-297,Martinez-Rodriguez Practices,Medical Office,NNN,2025-01-19,2041-01-15,20.7,6039,125046.99,2.94,0.025
HRE-2024-297-P8-T2,HRE-2024-297-P8,HRE-2024-297,Simpson LLC Practices,Medical Office,NNN,2023-12-20,2042-12-15,25.37,3788,96124.5,3.79,0.025
HRE-2024-297-P8-T3,HRE-2024-297-P8,HRE-2024-297,"Roberts, Bowen and Miller Practices",Medical Office,NNN,2024-06-07,2041-06-03,27.15,10383,281900.23,3.74,0.025
HRE-2024-297-P8-T4,HRE-2024-297-P8,HRE-2024-297,Wilson-Campbell Practices,Medical Office,NNN,2023-10-01,2039-09-27,20.6,500,6419.5,2.76,0.025
HRE-2024-297-P8-T5,HRE-2024-297-P8,HRE-2024-297,"Fitzgerald, Mcdaniel and Randall Practices",Medical Office,NNN,2024-01-07,2042-01-02,23.63,500,5278.12,2.97,0.025
HRE-2024-297-P8-T6,HRE-2024-297-P8,HRE-2024-297,Spencer LLC Practices,Medical Office,NNN,2025-06-28,2036-06-25,24.29,1226,29787.74,2.19,0.025
HRE-2024-297-P8-T7,HRE-2024-297-P8,HRE-2024-297,Lopez-Jones Practices,Medical Office,NNN,2023-09-02,2042-08-28,22.62,1204,27260.08,3.06,0.025
HRE-2024-297-P8-T8,HRE-2024-297-P8,HRE-2024-297,Crosby-Richardson Practices,Medical Office,NNN,2024-08-16,2039-08-13,27.22,936,25485.57,3.43,0.025
HRE-2024-297-P8-T9,HRE-2024-297-P8,HRE-2024-297,Lutz Group Practices,Medical Office,NNN,2024-06-05,2037-06-02,21.42,9929,212678.32,2.03,0.025
HRE-2024-298-P1-T1,HRE-2024-298-P1,HRE-2024-298,"Rhodes, Wilson and Foster Senior Living",Senior Housing,Modified Gross,2026-06-05,2036-06-02,30.04,90941,2732153.85,1.85,0.033
HRE-2024-299-P1-T1,HRE-2024-299-P1,HRE-2024-299,Cox and Sons Practices,Medical Office,NNN,2023-02-07,2026-02-06,23.78,732,17421.31,2.7,0.03
HRE-2024-299-P1-T2,HRE-2024-299-P1,HRE-2024-299,Gonzalez-Anthony Practices,Medical Office,NNN,2022-09-13,2024-09-12,24.84,3555,88321.5,3.63,0.03
HRE-2024-299-P1-T3,HRE-2024-299-P1,HRE-2024-299,Martinez-Massey Practices,Medical Office,NNN,2023-12-12,2026-12-11,23.42,2626,61518.44,2.12,0.03
HRE-2024-299-P1-T4,HRE-2024-299-P1,HRE-2024-299,"Porter, Hubbard and Miranda Practices",Medical Office,NNN,2023-07-29,2026-07-28,26.09,1900,49576.19,3.0,0.03
HRE-2024-299-P1-T5,HRE-2024-299-P1,HRE-2024-299,"Nelson, Clarke and Schneider Practices",Medical Office,NNN,2022-06-30,2025-06-29,25.69,10404,267330.13,2.42,0.03
HRE-2024-299-P1-T6,HRE-2024-299-P1,HRE-2024-299,Kelly-Estrada Practices,Medical Office,NNN,2023-08-26,2025-08-25,26.64,500,2563.61,3.08,0.03
HRE-2024-299-P1-T7,HRE-2024-299-P1,HRE-2024-299,Archer-Dixon Practices,Medical Office,NNN,2023-04-28,2025-04-27,22.71,5575,126642.72,2.72,0.03
HRE-2024-299-P1-T8,HRE-2024-299-P1,HRE-2024-299,Tate Inc Practices,Medical Office,NNN,2022-08-22,2025-08-21,22.48,17094,384285.04,3.27,0.03
HRE-2024-299-P2-T1,HRE-2024-299-P2,HRE-2024-299,Fuller and Sons Practices,Medical Office,NNN,2024-03-15,2026-03-15,20.91,500,8449.28,2.44,0.03
HRE-2024-299-P2-T2,HRE-2024-299-P2,HRE-2024-299,Garcia Inc Practices,Medical Office,NNN,2022-12-07,2025-12-06,20.61,1378,28410.43,2.75,0.03
HRE-2024-299-P2-T3,HRE-2024-299-P2,HRE-2024-299,Jimenez Inc Practices,Medical Office,NNN,2023-09-06,2025-09-05,24.77,500,552.13,3.35,0.03
HRE-2024-299-P2-T4,HRE-2024-299-P2,HRE-2024-299,Reyes Ltd Practices,Medical Office,NNN,2023-05-03,2025-05-02,20.73,500,5582.18,1.78,0.03
HRE-2024-299-P2-T5,HRE-2024-299-P2,HRE-2024-299,Hernandez-Howell Practices,Medical Office,NNN,2023-09-25,2028-09-23,21.97,500,3099.63,2.63,0.03
HRE-2024-299-P2-T6,HRE-2024-299-P2,HRE-2024-299,Wolf Ltd Practices,Medical Office,NNN,2022-05-24,2026-05-23,25.82,522,13500.31,3.23,0.03
HRE-2024-299-P2-T7,HRE-2024-299-P2,HRE-2024-299,"Saunders, Sparks and Harris Practices",Medical Office,NNN,2023-11-14,2025-11-13,25.89,1581,40932.36,3.44,0.03
HRE-2024-299-P3-T1,HRE-2024-299-P3,HRE-2024-299,"Cooper, Heath and Payne Practices",Medical Office,NNN,2023-10-21,2031-10-19,18.79,803,15091.25,2.39,0.03
HRE-2024-299-P3-T2,HRE-2024-299-P3,HRE-2024-299,Ewing Inc Practices,Medical Office,NNN,2022-06-15,2026-06-14,21.12,2559,54057.88,3.09,0.03
HRE-2024-299-P3-T3,HRE-2024-299-P3,HRE-2024-299,Cole-Farrell Practices,Medical Office,NNN,2023-03-09,2033-03-06,19.85,566,11239.44,1.81,0.03
HRE-2024-299-P3-T4,HRE-2024-299-P3,HRE-2024-299,Stevens-Johnson Practices,Medical Office,NNN,2024-04-23,2031-04-22,16.83,2520,42417.06,2.44,0.03
HRE-2024-299-P3-T5,HRE-2024-299-P3,HRE-2024-299,"Hopkins, Chan and Dyer Practices",Medical Office,NNN,2024-01-12,2029-01-10,20.66,1536,31742.47,2.78,0.03
HRE-2024-299-P3-T6,HRE-2024-299-P3,HRE-2024-299,Henry and Sons Practices,Medical Office,NNN,2023-09-05,2030-09-03,21.61,8425,182042.86,2.89,0.03
HRE-2024-299-P3-T7,HRE-2024-299-P3,HRE-2024-299,Baldwin-Freeman Practices,Medical Office,NNN,2022-12-22,2028-12-20,21.08,2265,47745.9,2.68,0.03
HRE-2024-299-P4-T1,HRE-2024-299-P4,HRE-2024-299,"Spencer, Ryan and Harrison Practices",Medical Office,NNN,2022-05-22,2031-05-20,26.53,500,5094.83,3.47,0.03
HRE-2024-299-P4-T2,HRE-2024-299-P4,HRE-2024-299,"Dickerson, Hunter and Myers Practices",Medical Office,NNN,2023-04-02,2030-03-31,22.29,500,1435.32,3.24,0.03
HRE-2024-299-P4-T3,HRE-2024-299-P4,HRE-2024-299,Garza-Gray Practices,Medical Office,NNN,2024-03-02,2032-02-29,28.34,500,1942.88,2.88,0.03
HRE-2024-299-P4-T4,HRE-2024-299-P4,HRE-2024-299,"Gomez, Levine and Flores Practices",Medical Office,NNN,2023-04-25,2031-04-23,27.27,500,3024.76,2.77,0.03
HRE-2024-299-P4-T5,HRE-2024-299-P4,HRE-2024-299,Garza and Sons Practices,Medical Office,NNN,2024-07-23,2033-07-21,25.63,500,3423.68,3.42,0.03
HRE-2024-299-P4-T6,HRE-2024-299-P4,HRE-2024-299,Bailey-Harmon Practices,Medical Office,NNN,2023-08-01,2032-07-29,24.04,936,22525.44,3.01,0.03
HRE-2024-299-P4-T7,HRE-2024-299-P4,HRE-2024-299,Hubbard Ltd Practices,Medical Office,NNN,2022-06-04,2032-06-01,21.4,500,9759.78,2.12,0.03
HRE-2024-299-P4-T8,HRE-2024-299-P4,HRE-2024-299,James-Patterson Practices,Medical Office,NNN,2023-12-28,2029-12-26,28.19,500,8779.91,3.56,0.03
HRE-2024-299-P4-T9,HRE-2024-299-P4,HRE-2024-299,Jenkins-Brown Practices,Medical Office,NNN,2024-07-04,2032-07-02,22.56,500,1444.32,2.31,0.03
HRE-2024-299-P4-T10,HRE-2024-299-P4,HRE-2024-299,Wright Ltd Practices,Medical Office,NNN,2023-01-04,2031-01-02,27.91,835,23305.92,3.33,0.03
HRE-2024-299-P5-T1,HRE-2024-299-P5,HRE-2024-299,Melton Inc Practices,Medical Office,NNN,2022-05-21,2025-05-20,29.52,500,10726.39,3.72,0.03
HRE-2024-299-P5-T2,HRE-2024-299-P5,HRE-2024-299,Jackson-Ryan Practices,Medical Office,NNN,2023-11-16,2033-11-13,26.88,500,585.75,2.68,0.03
HRE-2024-299-P5-T3,HRE-2024-299-P5,HRE-2024-299,Murray Group Practices,Medical Office,NNN,2024-05-29,2033-05-27,26.07,500,10286.4,2.27,0.03
HRE-2024-299-P5-T4,HRE-2024-299-P5,HRE-2024-299,"Robertson, Fisher and Smith Practices",Medical Office,NNN,2023-01-25,2030-01-23,26.4,500,6556.3,2.79,0.03
HRE-2024-299-P5-T5,HRE-2024-299-P5,HRE-2024-299,Chapman-Odom Practices,Medical Office,NNN,2023-04-02,2027-04-01,29.24,500,712.76,2.61,0.03
HRE-2024-299-P5-T6,HRE-2024-299-P5,HRE-2024-299,Hudson-Morris Practices,Medical Office,NNN,2022-05-27,2030-05-25,27.5,500,5125.02,3.61,0.03
HRE-2024-299-P5-T7,HRE-2024-299-P5,HRE-2024-299,Stokes Inc Practices,Medical Office,NNN,2022-12-03,2027-12-02,28.24,500,5542.64,2.85,0.03
HRE-2024-299-P5-T8,HRE-2024-299-P5,HRE-2024-299,"Leonard, Rogers and Shaw Practices",Medical Office,NNN,2023-05-07,2027-05-06,22.0,500,1515.25,2.14,0.03
HRE-2024-299-P5-T9,HRE-2024-299-P5,HRE-2024-299,"Morgan, Mendez and Cox Practices",Medical Office,NNN,2023-01-05,2030-01-03,25.73,946,24354.19,3.01,0.03
HRE-2024-299-P5-T10,HRE-2024-299-P5,HRE-2024-299,Harris-Reid Practices,Medical Office,NNN,2024-03-07,2027-03-07,22.91,692,15858.46,3.07,0.03
HRE-2024-299-P6-T1,HRE-2024-299-P6,HRE-2024-299,Mitchell Inc Practices,Medical Office,NNN,2023-12-08,2033-12-05,21.84,15909,347490.13,2.45,0.03
HRE-2024-299-P6-T2,HRE-2024-299-P6,HRE-2024-299,Davies-Morales Practices,Medical Office,NNN,2023-11-10,2030-11-08,23.33,8357,194987.87,2.85,0.03
HRE-2024-299-P6-T3,HRE-2024-299-P6,HRE-2024-299,Weber Inc Practices,Medical Office,NNN,2024-03-28,2029-03-27,29.33,5686,166761.19,3.66,0.03
HRE-2024-299-P6-T4,HRE-2024-299-P6,HRE-2024-299,"Richard, Davis and Rogers Practices",Medical Office,NNN,2024-06-09,2034-06-07,24.27,13628,330803.3,3.35,0.03
HRE-2024-299-P6-T5,HRE-2024-299-P6,HRE-2024-299,Knight PLC Practices,Medical Office,NNN,2024-07-12,2032-07-10,20.6,12026,247773.11,2.46,0.03
HRE-2024-299-P6-T6,HRE-2024-299-P6,HRE-2024-299,Simmons-Reed Practices,Medical Office,NNN,2023-01-24,2031-01-22,29.96,674,20206.49,3.43,0.03
HRE-2024-300-P1-T1,HRE-2024-300-P1,HRE-2024-300,"Brock, Reynolds and Fernandez BioTech",Life Science,NNN,2025-01-12,2032-01-11,52.8,3027,159854.56,7.11,0.033
HRE-2024-300-P1-T2,HRE-2024-300-P1,HRE-2024-300,Perry LLC BioTech,Life Science,NNN,2025-02-05,2030-02-04,74.05,62429,4623156.44,7.45,0.033
HRE-2024-300-P1-T3,HRE-2024-300-P1,HRE-2024-300,"Robertson, Powers and Kelley BioTech",Life Science,NNN,2024-09-29,2029-09-28,63.3,10641,673662.69,6.96,0.033
HRE-2024-301-P1-T1,HRE-2024-301-P1,HRE-2024-301,Ray and Sons Senior Living,Senior Housing,Modified Gross,2026-02-05,2033-02-03,28.4,154217,4380230.77,1.15,0.033
HRE-2024-302-P1-T1,HRE-2024-302-P1,HRE-2024-302,"Lamb, Farrell and Meadows Practices",Medical Office,NNN,2024-08-07,2028-08-06,25.07,4064,101874.2,3.33,0.03
HRE-2024-302-P1-T2,HRE-2024-302-P1,HRE-2024-302,"Barber, Brown and Gonzalez Practices",Medical Office,NNN,2022-12-24,2032-12-21,21.2,44057,934183.34,2.59,0.03
HRE-2024-302-P1-T3,HRE-2024-302-P1,HRE-2024-302,Hernandez-Hernandez Practices,Medical Office,NNN,2023-11-22,2031-11-20,27.5,34207,940600.98,2.57,0.03
HRE-2024-302-P1-T4,HRE-2024-302-P1,HRE-2024-302,"Cannon, Richard and Jenkins Practices",Medical Office,NNN,2023-09-19,2031-09-17,29.85,30436,908560.92,2.92,0.03
HRE-2024-302-P1-T5,HRE-2024-302-P1,HRE-2024-302,Walters Group Practices,Medical Office,NNN,2025-01-04,2035-01-02,21.12,5740,121243.72,1.7,0.03
HRE-2024-303-P1-T1,HRE-2024-303-P1,HRE-2024-303,Scott PLC Practices,Medical Office,NNN,2024-05-02,2036-04-29,21.28,26645,567007.16,2.74,0.025
HRE-2024-303-P1-T2,HRE-2024-303-P1,HRE-2024-303,Sullivan Inc Practices,Medical Office,NNN,2023-01-21,2033-01-18,27.62,7227,199642.0,3.76,0.025
HRE-2024-303-P1-T3,HRE-2024-303-P1,HRE-2024-303,Lee and Sons Practices,Medical Office,NNN,2023-11-27,2043-11-22,28.66,500,3719.26,3.04,0.025
HRE-2024-304-P1-T1,HRE-2024-304-P1,HRE-2024-304,Henderson-Bullock Practices,Medical Office,NNN,2023-08-08,2032-08-05,20.34,4250,86457.54,1.69,0.028
HRE-2024-304-P1-T2,HRE-2024-304-P1,HRE-2024-304,Moore and Sons Practices,Medical Office,NNN,2024-04-08,2039-04-05,23.77,3237,76967.25,2.16,0.028
HRE-2024-304-P1-T3,HRE-2024-304-P1,HRE-2024-304,Green LLC Practices,Medical Office,NNN,2024-06-26,2034-06-24,20.15,618,12455.1,2.2,0.028
HRE-2024-304-P1-T4,HRE-2024-304-P1,HRE-2024-304,"Pierce, Newman and Williams Practices",Medical Office,NNN,2023-06-11,2037-06-07,20.66,5783,119497.28,3.08,0.028
HRE-2024-304-P1-T5,HRE-2024-304-P1,HRE-2024-304,"Tucker, Smith and Heath Practices",Medical Office,NNN,2023-07-06,2038-07-02,28.56,6754,192931.82,2.55,0.028
HRE-2024-304-P1-T6,HRE-2024-304-P1,HRE-2024-304,Edwards LLC Practices,Medical Office,NNN,2023-11-15,2030-11-13,26.03,2054,53493.37,2.95,0.028
HRE-2024-304-P1-T7,HRE-2024-304-P1,HRE-2024-304,Lester Group Practices,Medical Office,NNN,2024-05-20,2035-05-18,29.0,5759,166987.82,2.97,0.028
HRE-2024-304-P1-T8,HRE-2024-304-P1,HRE-2024-304,Powers-Blackwell Practices,Medical Office,NNN,2023-05-28,2031-05-26,25.4,14683,372953.0,2.91,0.028
HRE-2024-304-P1-T9,HRE-2024-304-P1,HRE-2024-304,Hahn-Ramsey Practices,Medical Office,NNN,2024-05-23,2034-05-21,28.31,899,25462.3,2.7,0.028
HRE-2024-304-P1-T10,HRE-2024-304-P1,HRE-2024-304,Young PLC Practices,Medical Office,NNN,2024-02-11,2033-02-08,21.3,3887,82794.52,2.69,0.028
HRE-2024-305-P1-T1,HRE-2024-305-P1,HRE-2024-305,"Herring, Huynh and King Care Ops",Skilled Nursing,NNN,2025-08-07,2037-08-04,35.17,10032,352793.48,3.17,0.025
HRE-2024-305-P2-T1,HRE-2024-305-P2,HRE-2024-305,Murphy-Silva Care Ops,Skilled Nursing,NNN,2024-01-08,2044-01-03,37.5,43978,1649318.48,4.07,0.025
HRE-2024-305-P3-T1,HRE-2024-305-P3,HRE-2024-305,Walls and Sons Care Ops,Skilled Nursing,NNN,2024-12-03,2036-11-30,37.4,24262,907350.0,3.88,0.025
HRE-2024-305-P4-T1,HRE-2024-305-P4,HRE-2024-305,Gonzales-King Care Ops,Skilled Nursing,NNN,2025-04-14,2043-04-10,42.28,25289,1069160.87,3.66,0.025
HRE-2024-306-P1-T1,HRE-2024-306-P1,HRE-2024-306,"Fry, Stewart and Coleman Senior Living",Senior Housing,Modified Gross,2024-06-28,2039-06-25,40.04,71624,2867784.62,2.8,0.028
HRE-2024-307-P1-T1,HRE-2024-307-P1,HRE-2024-307,Cox Ltd Practices,Medical Office,NNN,2024-06-30,2040-06-26,20.59,1468,30231.27,1.85,0.025
HRE-2024-307-P1-T2,HRE-2024-307-P1,HRE-2024-307,Underwood-Smith Practices,Medical Office,NNN,2023-10-17,2036-10-13,28.22,966,27277.38,3.81,0.025
HRE-2024-307-P1-T3,HRE-2024-307-P1,HRE-2024-307,"Johnson, Stevenson and Lindsey Practices",Medical Office,NNN,2023-03-26,2039-03-22,26.46,11361,300645.64,2.48,0.025
